Technology,Tecnology or non Technolgy ,Predicted_label
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
desired signal,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
initial value problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
control problems,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
partial differential equations,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
internet traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
network traffic,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
static,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
context-aware computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
pervasive computing,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
electric clocks,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
mobile devices,,not_technology
clock signal,,not_technology
clock signal,,not_technology
